track_name,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,cont_rating,prime_genre,lang.num,size_mb
Heads Up! Kids,0.99,94,10,3.5,3.5,4+,Games,1,97.775390625
Feed’em Burger,0.0,1865,31,4.5,4.0,4+,Games,1,51.6708984375
夢王国と眠れる100人の王子様,0.0,198,1,4.5,3.0,12+,Games,1,94.244140625
Santa Calls You,0.99,9,9,2.5,2.5,4+,Entertainment,1,48.5078125
Christmas Food Fever Cooking Maker Kids Games,0.0,6975,1013,4.0,4.0,4+,Games,1,68.7587890625
Douchebag Beach Club,0.0,213,152,4.0,4.0,12+,Games,16,32.35546875
Mahjong Journey®,0.0,47949,4578,4.5,4.5,4+,Games,11,153.6962890625
Pastel Keyboard Themes Extension - 100+ Cute Color,0.99,120,1,4.0,5.0,4+,Utilities,2,144.9453125
HIGO-全球奢侈品牌和设计师品牌购买平台,0.0,9,0,4.5,0.0,4+,Shopping,2,28.751953125
Crayola Color Alive,0.0,816,8,3.0,3.5,4+,Entertainment,1,205.6640625
Defenders 2: Tower Defense battle of the frontiers,0.0,818,89,4.0,4.0,12+,Games,11,648.73828125
Tubex - Videos and Music for YouTube,0.0,20943,1562,4.0,2.5,17+,Entertainment,20,12.8271484375
Agent A: A puzzle in disguise,2.99,1390,202,4.5,5.0,9+,Games,11,227.9736328125
Dirt Trackin,2.99,1049,9,4.5,4.0,4+,Games,1,325.435546875
TurboTax Tax Return App - File 2016 income taxes,0.0,9635,0,4.5,0.0,4+,Finance,1,144.1513671875
Halo: Spartan Strike,2.99,1159,660,4.0,3.5,12+,Games,0,765.77734375
Medly - Music Maker,0.0,933,121,4.5,4.5,4+,Music,11,131.765625
Seekers Notes: Hidden Mystery,0.0,46384,3041,4.5,4.5,4+,Games,7,130.9228515625
A Florist,0.99,0,0,0.0,0.0,4+,Lifestyle,2,1.73046875
スタンバイ 仕事もバイトも暮らしにあった選び方,0.0,0,0,0.0,0.0,4+,Business,1,125.5087890625
The Snowman & The Snowdog Game,1.99,3,3,5.0,5.0,4+,Games,10,101.00390625
暇なら話そう！誰でも話せて友達も作れる「KoeTomo」,0.0,0,0,0.0,0.0,17+,Social Networking,2,74.1171875
Dragon Land,0.0,6079,357,4.5,4.5,4+,Games,12,139.564453125
Color Pop Effects - Photo Editor & Picture Editing,0.0,45320,7896,4.5,4.5,4+,Photo & Video,1,75.087890625
Galactic Nemesis,0.99,247,165,5.0,5.0,4+,Games,1,50.142578125
Tap Titans,0.0,87898,8763,4.5,5.0,4+,Games,18,375.7041015625
Love You To Bits,3.99,2833,611,5.0,5.0,9+,Games,11,353.751953125
Bike Unchained,0.0,629,193,4.0,4.5,4+,Games,1,520.38671875
Santa Calls You Free,0.0,44,38,2.5,2.5,4+,Entertainment,1,50.646484375
Five Nights at Freddy's 2,2.99,18107,18107,4.5,4.5,12+,Games,1,35.58203125
Attack the Light - Steven Universe Light RPG,2.99,10132,2143,5.0,4.5,9+,Games,11,298.4638671875
WWE Immortals,0.0,29918,1401,4.5,4.5,12+,Games,12,2141.9033203125
Lock Screens - Free Wallpapers & Background Themes,0.0,4429,432,4.5,4.5,4+,Entertainment,13,52.1123046875
oh my giraffe,1.99,106,100,4.5,4.5,4+,Games,1,9.74609375
Hidden Objects: Mystery Society: Solve Crime Cases,0.0,6624,12,4.0,4.5,12+,Games,1,89.7119140625
Sprinkle of Jesus,0.0,485,34,3.5,2.0,17+,Lifestyle,1,28.080078125
Sneaky Sneaky,2.99,300,32,4.5,4.0,9+,Games,1,468.59765625
Weather - Radar - Storm with Morecast App,0.0,78,0,3.5,0.0,4+,Weather,22,176.505859375
Runtastic Butt Workout & Booty Trainer Plans,0.0,222,16,4.5,5.0,4+,Health & Fitness,14,89.7109375
Paper Monsters Recut,0.99,36,4,4.0,4.0,4+,Games,1,377.416015625
The Collider 2,1.99,10,10,2.0,2.0,4+,Games,1,401.384765625
Dude Perfect 2,0.0,28361,681,4.5,4.5,4+,Games,6,99.1689453125
Twilight Struggle,9.99,166,11,3.5,3.5,12+,Games,1,254.6728515625
My Om Nom,4.99,2074,32,4.5,4.5,4+,Games,11,201.6630859375
Small Town Terrors: Galdor's Bluff HD - A Magical Hidden Object Mystery (Full),6.99,71,71,4.5,4.5,9+,Games,3,529.45703125
Small Town Terrors: Galdor's Bluff - A Magical Hidden Object Mystery (Full),2.99,17,17,4.0,4.0,9+,Games,3,529.41796875
Dictator: Revolt,0.99,3939,5,4.0,4.0,12+,Games,1,140.916015625
作业通-中小学搜题搜作文必备神器,0.0,0,0,0.0,0.0,4+,Education,2,17.4873046875
Dictator: Outbreak,0.0,10871,37,4.0,4.0,12+,Games,1,141.884765625
Paribus - Rebates When Prices Drop,0.0,768,32,3.0,1.5,4+,Finance,1,88.541015625
SpongeBob Bubble Party,0.99,171,44,4.5,4.0,4+,Games,1,120.5625
舞妓ドリル,0.0,0,0,0.0,0.0,4+,Games,2,17.8046875
Around The World in 80 Days - Hidden Object Games,1.99,513,28,4.5,4.0,4+,Games,11,92.5478515625
Toca Kitchen 2,2.99,1858,346,4.5,4.5,4+,Education,18,106.865234375
Amazon Alexa,0.0,3018,141,2.0,1.5,4+,Music,2,74.8017578125
Kaiser 64,0.99,1,1,5.0,5.0,9+,Games,2,33.2421875
Santa Spy Cam! I Caught Santa!,0.99,52,52,1.0,1.0,4+,Games,1,20.5625
The Sandbox Evolution - Craft a 2D Pixel Universe,0.0,3220,35,4.5,4.5,4+,Games,3,163.310546875
Aftercut : Background Eraser & Easy Photo Editor,1.99,91,23,4.5,4.5,4+,Photo & Video,13,94.634765625
ペットとあそぼ！- 声を選んで写真がしゃべる、しりとりゲームおしゃべりペット！犬・猫好き癒し系アプリ,0.99,1,1,3.0,3.0,4+,Entertainment,1,8.1953125
MobileData - Mobile data usage with Today Widget,0.99,0,0,0.0,0.0,4+,Utilities,2,16.9267578125
Snow Leopard Simulator,0.99,837,837,4.5,4.5,9+,Games,1,101.9296875
Stray Dog Simulator,0.99,2781,2499,4.0,4.0,9+,Games,1,121.75390625
Evel Knievel,0.0,313,34,4.5,4.0,4+,Games,1,306.0830078125
Sling TV: A La Carte TV. Watch Live Shows & Sports,0.0,5693,476,2.5,4.0,12+,Entertainment,1,95.486328125
Hyena Simulator,0.99,327,327,4.5,4.5,9+,Games,1,149.1171875
Clash of Kings - CoK,0.0,23910,7,4.5,3.5,9+,Games,20,150.0556640625
Peg + Cat's Tree Problem,2.99,14,0,2.5,0.0,4+,Education,1,528.3583984375
SNCF,0.0,7,0,1.5,0.0,4+,Travel,4,116.5263671875
Quick Hit Slots – Casino Slot Machines Games,0.0,7646,46,4.0,4.0,17+,Games,1,178.03125
Fairytale Fiasco - Royal Rescue,0.0,168,2,3.5,4.5,4+,Games,11,96.609375
デジラアプリ - データ容量のやりくりに,0.0,0,0,0.0,0.0,12+,Utilities,2,15.548828125
Pulse Secure,0.0,53,2,2.0,1.0,4+,Business,11,43.359375
萌店-朋友圈的美味生活,0.0,0,0,0.0,0.0,4+,Shopping,2,81.654296875
YAZIO – Calorie Counter & Nutrition Tracker,0.0,115,0,4.5,0.0,4+,Health & Fitness,17,72.2744140625
"Virry Educational. Play, learn with real animals",0.0,50,0,3.5,0.0,4+,Education,1,125.3193359375
House of Terror VR,0.0,84,0,2.5,0.0,12+,Games,1,463.3984375
Aerofly FS 2 Flight Simulator,2.99,863,211,3.5,3.5,4+,Games,1,2512.0068359375
Evoland,4.99,424,20,4.0,4.5,9+,Games,8,69.091796875
Ball King,0.0,5834,131,4.5,4.5,9+,Games,8,70.73828125
Game of Dice,0.0,3629,46,4.5,4.5,12+,Games,7,178.958984375
好车无忧二手车—二手车买卖实体店,0.0,0,0,0.0,0.0,4+,Lifestyle,2,19.4091796875
I am Bread,4.99,1394,439,3.5,4.0,4+,Games,8,1034.4072265625
FineScanner Pro - PDF Document Scanner App + OCR,59.99,100,4,4.0,4.5,4+,Business,12,61.0107421875
Killer Clown Scare Prank,0.99,3,3,1.5,1.5,12+,Entertainment,1,8.63671875
Video Call Santa Claus Christmas - Catch Kids Wish,0.0,228,190,2.5,2.5,4+,Entertainment,1,65.5751953125
Galaxy Trucker Pocket,4.99,259,3,5.0,4.0,9+,Games,1,113.32421875
Osmo Masterpiece,0.0,247,0,3.5,0.0,4+,Games,12,182.720703125
Paul Pixel - The Awakening,1.99,106,4,4.5,4.0,9+,Games,3,102.9921875
Fix My Car: Garage Wars - Furious Street Mechanic!,1.99,181,25,3.5,3.5,4+,Games,10,79.7177734375
Amazon Prime Now,0.0,895,1,3.0,1.0,4+,Shopping,1,45.783203125
Crane Connect,0.0,94,7,2.0,1.0,4+,Health & Fitness,5,23.056640625
Hydra - Amazing Photography,4.99,249,3,3.5,3.5,4+,Photo & Video,15,15.861328125
DropEraser,0.0,0,0,0.0,0.0,4+,Games,1,304.03515625
MoonCatcher,0.99,0,0,0.0,0.0,4+,Photo & Video,2,8.103515625
Classic Poker - Texas Holdem,0.0,110,9,4.0,4.0,12+,Games,9,98.9541015625
MacID,3.99,820,26,4.0,4.5,4+,Utilities,2,5.9208984375
City Police Car Driver Simulator – Drive Cops Auto,0.0,1238,36,4.0,4.0,17+,Games,1,202.7919921875
Women's Health 100 Tage Training ohne Geräte,0.99,0,0,0.0,0.0,4+,Health & Fitness,1,38.005859375
New baseball board app BasePinBall,0.0,5,0,3.0,0.0,4+,Games,2,169.517578125
Venture Kid,0.99,1333,372,4.5,4.5,9+,Games,1,26.4384765625
TwinSpires Official Kentucky Derby Wagering App,0.0,131,16,3.0,2.0,17+,Sports,1,68.67578125
PopSwish Basketball by Andrew Wiggins,0.0,89,13,4.0,3.5,17+,Games,1,99.8583984375
SpongeBob: Sponge on the Run,3.99,481,2,4.0,2.5,4+,Games,1,163.3564453125
Transistor,4.99,1250,141,4.5,4.5,12+,Games,1,2302.716796875
Owl Simulator,0.99,263,231,4.0,4.5,9+,Games,1,99.640625
SpongeBob's Game Frenzy,2.99,205,3,4.0,3.0,4+,Games,1,444.4501953125
"Otaku quizzes from manga, and anime--Slice HEROES!",0.0,0,0,0.0,0.0,17+,Games,1,36.470703125
Azerrz Sounds,0.99,71,71,4.5,4.5,17+,Entertainment,1,101.875
Earn to Die 2 Lite,0.0,1147,1147,4.5,4.5,12+,Games,1,67.4765625
You Stupid,0.0,2018,106,4.0,3.0,4+,Games,1,23.4140625
LINE BROWN FARM,0.0,122,6,4.5,4.5,4+,Games,1,172.6103515625
iSlash Heroes,0.0,1170,0,4.0,0.0,4+,Games,1,143.08984375
MORTAL KOMBAT X,0.0,114475,1265,4.5,4.5,17+,Games,13,1658.1611328125
Invasion: Modern Empire,0.0,4276,4,4.0,2.5,12+,Games,16,143.80078125
出会い無料のチャット掲示板 LINK,0.0,0,0,0.0,0.0,17+,Social Networking,2,24.990234375
Dreamdays: Count Down to the Days that Matter,0.99,7863,99,5.0,4.0,4+,Utilities,12,49.638671875
Gear.Club - True Racing,0.0,2793,71,4.5,4.5,4+,Games,6,2275.59375
Lumyer - augmented reality camera effects,0.0,3896,251,4.5,5.0,12+,Photo & Video,11,116.251953125
Jet: Online Shopping Deals & Bulk Wholesale Prices,0.0,9006,216,4.5,5.0,4+,Shopping,1,193.9736328125
Panther Simulator,0.99,476,476,4.0,4.0,9+,Games,1,131.61328125
"Questerium: Sinister Trinity, Collector's Edition HD (Full)",6.99,243,243,4.5,4.5,9+,Games,11,1122.29296875
Riff Racer: Race Your Music,0.99,18,4,3.5,3.0,4+,Games,5,385.0263671875
Ulysses,24.99,498,29,4.5,5.0,4+,Productivity,7,93.376953125
Sweet Shop,0.99,258,172,4.0,4.0,4+,Games,16,77.203125
Theory of evolution,0.0,0,0,0.0,0.0,4+,Entertainment,2,40.4931640625
VivaVideo PRO Best Video Editor & Movie Maker HD,2.99,442,42,4.5,5.0,4+,Photo & Video,19,128.8916015625
ニュース速報と災害地震速報が届くライフライン NewsDigest（ニュースダイジェスト）,0.0,0,0,0.0,0.0,12+,News,1,91.6103515625
Deck Heroes: Legacy,0.0,494,0,4.0,0.0,17+,Games,1,107.462890625
Dr. Panda's Ice Cream Truck,1.99,445,294,4.0,4.0,4+,Education,20,196.388671875
Dr. Panda Restaurant Asia,0.0,853,176,4.5,4.0,4+,Education,15,249.3173828125
"Walking for Weight Loss: training plans, GPS, tips",0.0,397,52,3.5,4.0,4+,Health & Fitness,10,106.2578125
Prodigy Math Game,0.0,6683,6051,4.5,4.5,9+,Education,1,10.4541015625
Alto's Adventure,4.99,7824,458,4.5,4.5,9+,Games,19,122.7041015625
Whispering Willows,4.99,57,8,4.0,4.0,12+,Games,1,1521.818359375
Polaroid Print App - ZIP,0.0,631,44,1.5,1.5,4+,Photo & Video,22,81.6181640625
Card Crawl,2.99,1461,79,4.5,5.0,12+,Games,1,140.6923828125
Krosmaster Arena,0.0,91,30,2.5,2.5,9+,Games,1,365.3876953125
Dark Echo,1.99,3542,38,4.5,4.5,12+,Games,10,88.455078125
The Line Zen,0.0,16674,3641,4.5,4.5,4+,Games,1,27.2890625
Bachify,1.99,88,50,3.5,3.5,12+,Photo & Video,1,94.05859375
ZigZag,0.0,104502,20813,4.5,4.0,4+,Games,1,114.76953125
Touchdown Hero,0.0,6570,152,4.5,4.5,4+,Games,1,155.6611328125
がんばれルルロロ！かさねてブロック,0.0,0,0,0.0,0.0,4+,Games,1,35.03515625
オーブGETマルチ掲示板！ for モンスト,0.0,0,0,0.0,0.0,17+,Entertainment,1,9.8837890625
Scanner App by Photomyne: Scan & Auto-Crop Photos,1.99,2582,568,4.5,5.0,4+,Photo & Video,11,68.08984375
DRAGON BALL Z DOKKAN BATTLE,0.0,5362,796,4.0,4.0,9+,Games,4,111.095703125
"Filterra – Photo Editor, Effects for Pictures",0.0,14744,2178,4.5,4.5,4+,Photo & Video,13,94.857421875
Traffic Rider,0.0,14592,1085,4.5,4.5,4+,Games,18,232.9892578125
Cool Wallpapers for Pokemon,0.0,3694,3041,5.0,5.0,4+,Photo & Video,1,17.6875
Kiwake Alarm Clock - Take back your mornings,2.99,1536,9,4.0,3.5,4+,Lifestyle,11,54.591796875
Microsoft Outlook - email and calendar,0.0,32807,178,3.5,4.5,4+,Productivity,58,176.5625
TankTrouble - Mobile Mayhem,1.99,42,26,4.0,4.0,9+,Games,1,18.5546875
SOUND Canvas,19.99,36,7,4.0,2.5,4+,Music,1,70.52734375
パチスロ黄門ちゃま 喝,14.99,0,0,0.0,0.0,12+,Games,1,1561.515625
Ski Safari 2,0.99,919,12,4.5,5.0,4+,Games,8,212.712890625
3D Maze Level 100,0.0,22,6,4.5,4.5,4+,Games,2,105.8828125
LOL Movie: Change your face + voice!,0.0,849,61,4.5,4.0,4+,Photo & Video,14,61.73046875
Export Messages - Save Print Backup Recover Text SMS iMessages,4.99,284,275,3.5,3.5,4+,Entertainment,1,8.26171875
Oil Hunt,0.0,403,66,3.5,3.5,4+,Games,1,232.49609375
Her Story,2.99,346,346,4.0,4.0,17+,Games,1,1793.984375
Keep - 移动健身教练 自由运动场,0.0,550,2,4.5,3.5,17+,Health & Fitness,3,160.4150390625
King of Thieves,0.0,20911,142,4.5,4.5,9+,Games,13,174.8486328125
Music Freedom - Unlimited Free MP3 Music Streaming,0.0,1246,9,4.0,4.0,12+,Music,1,21.677734375
VR Roller Coaster,0.0,107,102,3.5,3.5,4+,Games,1,161.669921875
Furdemption - A Quest For Wings,2.99,703,39,5.0,5.0,12+,Games,11,36.5732421875
平安WiFi-手机必备的万能WiFi上网钥匙,0.0,16,0,4.0,0.0,17+,Utilities,1,54.322265625
Cryptomator - Cloud Storage Encryption,4.99,32,2,4.5,5.0,4+,Productivity,4,32.4169921875
Odd Squad: Blob Chase,1.99,38,17,3.5,4.0,4+,Education,1,463.171875
Be Focused Pro - Focus timer & Goal Tracker,1.99,643,133,4.5,4.5,4+,Productivity,1,43.2568359375
センバツLIVE!2017／第89回選抜高校野球大会公式アプリ,0.0,0,0,0.0,0.0,4+,News,0,57.9814453125
Bestie-Beauty Camera 360 & Portrait Selfie Editor,0.0,1035,6,4.5,4.5,4+,Photo & Video,15,102.267578125
1+2=3,0.0,2816,37,4.0,3.5,4+,Games,1,20.720703125
Sabertooth Tiger Simulator,0.99,323,323,4.5,4.5,9+,Games,1,116.66015625
一筆書きゲーム！無料パズルで脳トレしよう！ by だーぱん,0.0,0,0,0.0,0.0,4+,Games,1,54.4228515625
Play Basketball Hoops 2017 - Real slam dunks game,0.0,751,16,3.0,4.0,4+,Games,1,167.3330078125
Tower Knights!,0.0,334,24,4.0,4.5,4+,Games,11,295.9833984375
ダウト～嘘つきオトコは誰？～,0.0,8,0,4.0,0.0,17+,Games,1,356.1943359375
Divide By Sheep,2.99,138,99,4.5,4.5,12+,Games,1,146.4609375
Video Saver & Uploader-Save & Upload your Photo&Movie,0.99,1754,684,4.0,4.0,4+,Photo & Video,1,11.1728515625
Snow Roll,0.0,1533,17,4.0,4.0,4+,Games,11,35.2724609375
戦艦帝国-200艘の実在戦艦を集めろ (2周年記念&世界2000万DL),0.0,12,1,4.0,2.0,12+,Games,0,121.2568359375
Minesweeper - Widget Edition,0.99,52,2,4.0,5.0,4+,Games,1,1.07421875
Musical Video Creator Music+Videos illuminati Pro,0.0,1588,40,3.5,3.5,17+,Entertainment,1,16.455078125
Fear For Sale: The 13 Keys HD - A Scary Hidden Object Mystery (Full),6.99,90,15,4.0,3.5,9+,Games,4,1517.73046875
同花顺至尊版,0.99,67,1,4.5,1.0,4+,Finance,1,120.6337890625
特种部队-跨服竞技TCG军事策略游戏,0.0,17,0,5.0,0.0,12+,Games,1,133.7841796875
Unblue,2.99,424,2,1.5,4.5,17+,Productivity,2,3.5927734375
Mr Jump,0.0,33282,286,4.5,4.5,4+,Games,14,63.16015625
Zig Zag Boom,0.0,3242,765,4.5,4.5,4+,Games,1,108.35546875
Chrome Death,0.0,234,17,3.5,4.5,9+,Games,1,78.103515625
Create Musical Vids - Dubsmash & Musical.ly Edition - Record yourself saying the best sounds,1.99,51,43,3.5,3.5,12+,Entertainment,1,19.5703125
CPlus for Craigslist app - mobile classifieds,0.0,13345,2788,5.0,5.0,17+,Catalogs,1,114.650390625
Domino Drop,1.99,2272,2150,4.5,4.5,4+,Games,13,41.546875
Pursuit of Light,0.99,2114,178,4.5,4.5,4+,Games,6,31.7421875
Jelly Jump,0.0,48694,7168,4.5,4.5,4+,Games,1,238.03515625
Green the Planet,0.0,5660,1036,4.5,4.5,4+,Games,2,14.078125
Century City,0.0,20147,381,4.5,4.5,12+,Games,1,79.9345703125
MARVEL Future Fight,0.0,20906,433,4.5,4.5,9+,Games,15,1288.2109375
Baby Cries Translator,2.99,12,0,1.5,0.0,4+,Health & Fitness,4,15.673828125
Storm Radar,0.0,22792,1563,4.5,3.5,4+,Weather,31,88.982421875
Boom Boom Soccer,0.0,91,91,3.0,3.0,9+,Games,1,161.8671875
The Lost Heir: The Fall of Daria,2.99,253,140,5.0,5.0,12+,Games,1,45.283203125
"""HOOK""",0.99,959,150,5.0,5.0,4+,Games,1,73.0625
Carbo - Handwriting in the Digital Age,7.99,39,0,3.5,0.0,4+,Productivity,13,52.5771484375
Tsuro - The Game of the Path,2.99,539,166,4.5,4.5,4+,Games,5,99.8125
Sisters: A Virtual Reality Ghost Story,0.0,251,59,4.0,4.0,12+,Entertainment,1,292.775390625
Disney Magical Dice,0.0,947,172,4.0,4.5,4+,Games,15,257.62890625
Battle Supremacy: Evolution,4.99,308,117,3.5,3.5,9+,Games,1,1063.2119140625
Psych,0.0,635,136,4.0,4.5,4+,Games,1,36.3671875
Fleet Air Travel Guide & Airport Directory,0.0,105,6,3.5,5.0,4+,Travel,15,49.5048828125
Disney Color and Play,0.0,658,1,3.0,5.0,4+,Entertainment,1,184.8505859375
"Quick Reposter - Repost, Regram and Reshare Photos",0.0,17694,72,4.5,4.0,17+,Social Networking,1,16.046875
Jurassic Virtual Reality (VR),0.0,88,26,3.0,2.5,9+,Games,1,111.494140625
Descendants,0.0,4333,512,3.5,3.0,4+,Games,7,383.7626953125
CHAOS RINGS Ⅲ,19.99,627,47,4.0,5.0,12+,Games,2,1650.9619140625
Lumino City,4.99,6097,190,4.5,5.0,4+,Games,11,2328.830078125
メンタルリープのアプリ：ワンダーウィーク（旧：ワンダーウィークス）,1.99,0,0,0.0,0.0,4+,Health & Fitness,1,32.0
War Dragons,0.0,25834,115,4.5,4.5,12+,Games,12,130.7431640625
The Rock Clock™,0.0,951,53,4.0,3.0,9+,Utilities,1,85.0625
adidas Confirmed,0.0,1434,14,2.5,3.0,4+,Lifestyle,9,59.4482421875
GAROU: MARK OF THE WOLVES,3.99,162,162,4.5,4.5,12+,Games,2,130.10546875
Spring Festival by BabyBus,0.0,0,0,0.0,0.0,4+,Education,5,85.263671875
MOOMIN -Welcome to Moominvalley-,0.0,74,0,4.5,0.0,4+,Games,5,119.28515625
Black Box - Black Movie List,0.0,136,11,1.5,1.0,4+,Entertainment,1,23.650390625
Player for Acapella Triller illuminati Edition,0.0,2476,6,4.0,4.5,9+,Lifestyle,1,9.474609375
Falcon Simulator,0.99,482,482,4.5,4.5,9+,Games,1,162.203125
Within - VR (Virtual Reality),0.0,343,3,4.0,3.0,12+,Entertainment,1,113.07421875
Snail Bob 2 Deluxe,2.99,114,42,4.5,4.5,4+,Games,21,439.45703125
ごちうさアラーム～チノ編～,5.99,2,2,5.0,5.0,9+,Entertainment,0,17.7421875
Runestone Keeper,2.99,95,38,4.5,4.0,9+,Games,8,181.9287109375
FATAL FURY SPECIAL,3.99,39,39,4.0,4.0,12+,Games,2,81.7265625
Extreme Car Driving Simulator Free,0.0,28900,7165,4.5,4.5,4+,Games,1,162.478515625
Star Trek ® - Wrath of Gems,0.0,2636,11,4.0,4.0,9+,Games,11,304.8828125
Flight Pilot Simulator 3D: Flying Game For Free,0.0,60360,6551,5.0,4.5,4+,Games,1,135.91015625
Block Party : Mini Game With Worldwide Multiplayer,0.99,250,56,4.0,4.0,12+,Games,1,91.421875
My Newborn Kitty - Fluffy Care,0.0,230,85,3.5,4.0,4+,Games,12,92.86328125
Progress to 100,0.99,3746,793,4.5,5.0,4+,Games,1,94.0078125
Batman: Arkham Underworld,0.0,9287,41,4.5,4.5,12+,Games,1,747.3955078125
Plug for Minecraft PE,2.99,5969,41,4.0,4.0,4+,Games,1,14.1416015625
Skiing Yeti Mountain,0.0,2830,1201,5.0,5.0,9+,Games,1,70.501953125
Lara Croft: Relic Run,0.0,3366,476,4.0,4.5,9+,Games,1,228.94140625
Simple Reversi Online,0.0,0,0,0.0,0.0,4+,Games,3,9.587890625
Gun Fu: Stickman 2,0.0,1664,49,4.5,4.5,12+,Games,31,105.107421875
Riddle Stones - Cross Numbers,0.0,707,111,4.0,3.5,4+,Games,7,110.3984375
Noizio,1.99,167,55,4.5,4.5,4+,Music,1,30.0888671875
The Mesh,1.99,714,679,4.5,4.5,4+,Games,8,98.0
BEAKER by THIX,0.0,94,9,3.5,3.5,4+,Education,5,66.390625
Prison Life RPG,3.99,135,76,4.5,4.5,12+,Games,4,95.48828125
CARROT Weather - Talking Forecast Robot,3.99,4913,57,4.5,4.5,12+,Weather,1,54.78515625
超ヒモ理論 ～働きたくないでござる～,0.0,8,0,5.0,0.0,9+,Games,2,52.9599609375
Transformers Rescue Bots: Dino Island,2.99,21,9,3.0,2.5,4+,Book,2,83.0849609375
Lords & Castles - Medieval War Strategy MMO Games,0.0,439,4,4.0,3.5,12+,Games,10,239.9541015625
Roll the Ball™ - slide puzzle,0.0,20911,1110,4.5,4.5,4+,Games,1,165.7958984375
Get 'Em,0.99,40,3,4.0,5.0,9+,Games,1,686.091796875
Analog Tokyo,0.99,19,13,4.0,4.0,4+,Photo & Video,5,18.05859375
Spring Cleaning 2,0.99,15,5,4.5,3.0,4+,Productivity,1,0.7265625
Burly Men at Sea,4.99,48,4,4.0,3.5,9+,Games,10,199.037109375
Hovercraft - Build Fly Retry,0.0,14123,91,4.5,4.5,4+,Games,11,102.2001953125
Google Photos - unlimited photo and video storage,0.0,88742,1145,5.0,5.0,4+,Photo & Video,75,152.79296875
さすゆう -さすがは勇者様です-無料放置系お手軽RPG!!,0.0,0,0,0.0,0.0,4+,Games,3,48.392578125
Impulse GP - Super Bike Racing,0.0,147,40,4.0,4.0,4+,Games,1,134.005859375
Exit Zone,0.0,875,12,4.0,4.5,4+,Games,1,15.9189453125
RAD Boarding,0.0,944,24,4.0,4.0,9+,Games,1,115.748046875
Evil Minds: Dirty Charades!,0.99,380,12,4.5,5.0,17+,Games,1,117.638671875
Fruit Nibblers,0.0,14505,12,4.5,5.0,4+,Games,11,143.994140625
Ys Chronicles 1,4.99,118,43,4.0,4.0,9+,Games,1,429.4013671875
Puzzle it to 10,0.0,27,2,4.5,5.0,4+,Games,5,52.873046875
Blackbox - think outside the box,0.0,80058,444,5.0,5.0,4+,Games,1,95.7421875
Moji™,0.0,439,89,2.5,3.0,17+,Entertainment,1,26.8525390625
Shooty Skies - Endless Arcade Flyer,0.0,16948,26,4.5,4.5,4+,Games,22,211.234375
黄金日-贵金属理财投资黄金白银,0.0,0,0,0.0,0.0,4+,Finance,3,49.4365234375
Streaks,3.99,2279,229,4.5,4.5,4+,Productivity,26,63.259765625
One More Bounce,0.0,129,86,4.5,4.5,4+,Games,1,107.5224609375
One More Jump,0.0,806,46,4.5,4.5,4+,Games,1,105.677734375
Cookie Run: OvenBreak,0.0,1976,132,4.5,4.5,4+,Games,11,118.2412109375
Dragon Hills,1.99,5508,730,4.5,4.5,9+,Games,1,166.896484375
Egz – The Origin of the Universe,3.99,43,15,4.0,4.5,4+,Games,1,191.0029296875
SmartForm - 見積書・納品書・請求書・領収書作成ソフトの新定番！,5.99,0,0,0.0,0.0,4+,Business,2,17.21484375
Coco Pony - My Dream Pet,0.0,1627,60,4.5,5.0,4+,Games,11,244.3525390625
PlayGround • Music At Your Fingertips,0.0,150,16,4.5,5.0,4+,Music,1,181.5419921875
グルータ / 最新ニュースまとめをグループチャットで！(Grouta),0.0,0,0,0.0,0.0,17+,News,2,45.6865234375
Go Karts - VR,0.0,20,20,1.5,1.5,4+,Games,1,89.85546875
Hiking Project,0.0,247,48,4.0,4.5,4+,Sports,1,84.5595703125
the SOUL of SEVENS【ソウル オブ セブンス】,0.0,0,0,0.0,0.0,12+,Games,2,161.0654296875
Drive Ahead!,0.0,19776,105,4.5,4.5,9+,Games,17,238.4951171875
Bubble Shoot Pet,0.0,914,0,4.5,0.0,4+,Games,3,55.6298828125
LOOPIMAL by YATATOY,3.99,336,272,4.5,4.5,4+,Education,5,55.33203125
My Water Balance: Daily Drink Tracker & Reminder,0.0,1601,502,4.5,4.5,4+,Health & Fitness,13,87.404296875
OK K.O.! Lakewood Plaza Turbo,0.0,430,41,4.5,4.5,9+,Games,7,1539.9404296875
